开奖时间	期号	佰	拾	个	开奖号码	总和	大小	单双	龙虎和	番	番数值
2025-12-12 18:46:30	3370965	9	5	2	9,5,2	16	大	双	龙	4番	4
2025-12-12 18:50:00	3370966	1	0	0	1,0,0	1	小	单	龙	1番	1
2025-12-12 18:53:30	3370967	2	0	5	2,0,5	7	小	单	虎	3番	3
2025-12-12 18:57:00	3370968	7	7	3	7,7,3	17	大	单	龙	1番	1
2025-12-12 19:00:30	3370969	8	4	8	8,4,8	20	大	双	和	4番	4
2025-12-12 19:04:00	3370970	3	6	1	3,6,1	10	小	双	龙	2番	2
2025-12-12 19:07:30	3370971	7	5	9	7,5,9	21	大	单	虎	1番	1
2025-12-12 19:11:00	3370972	7	3	7	7,3,7	17	大	单	和	1番	1
2025-12-12 19:14:30	3370973	8	7	6	8,7,6	21	大	单	龙	1番	1
2025-12-12 19:18:00	3370974	4	6	9	4,6,9	19	大	单	虎	3番	3
2025-12-12 19:21:30	3370975	9	0	6	9,0,6	15	大	单	龙	3番	3
2025-12-12 19:25:00	3370976	3	4	2	3,4,2	9	小	单	龙	1番	1
2025-12-12 19:28:30	3370977	6	8	1	6,8,1	15	大	单	龙	3番	3
2025-12-12 19:32:00	3370978	6	0	2	6,0,2	8	小	双	龙	4番	4
2025-12-12 19:35:30	3370979	1	4	8	1,4,8	13	小	单	虎	1番	1
2025-12-12 19:39:00	3370980	7	7	2	7,7,2	16	大	双	龙	4番	4
2025-12-12 19:42:30	3370981	5	8	2	5,8,2	15	大	单	龙	3番	3
2025-12-12 19:46:00	3370982	9	7	5	9,7,5	21	大	单	龙	1番	1
2025-12-12 19:49:30	3370983	4	7	3	4,7,3	14	大	双	龙	2番	2
2025-12-12 19:53:00	3370984	4	6	8	4,6,8	18	大	双	虎	2番	2
2025-12-12 19:56:30	3370985	8	8	3	8,8,3	19	大	单	龙	3番	3
2025-12-12 20:00:00	3370986	5	5	2	5,5,2	12	小	双	龙	4番	4
2025-12-12 20:03:30	3370987	0	6	4	0,6,4	10	小	双	虎	2番	2
2025-12-12 20:40:00	3370988	3	5	9	3,5,9	17	大	单	虎	1番	1
2025-12-12 20:43:30	3370989	7	4	0	7,4,0	11	小	单	龙	3番	3
2025-12-12 20:47:00	3370990	2	0	9	2,0,9	11	小	单	虎	3番	3
2025-12-12 20:50:30	3370991	0	9	6	0,9,6	15	大	单	虎	3番	3
2025-12-12 20:54:00	3370992	9	6	6	9,6,6	21	大	单	龙	1番	1
2025-12-12 20:57:30	3370993	5	7	3	5,7,3	15	大	单	龙	3番	3
2025-12-12 21:01:00	3370994	6	7	7	6,7,7	20	大	双	虎	4番	4
2025-12-12 21:04:30	3370995	3	1	5	3,1,5	9	小	单	虎	1番	1
2025-12-12 21:08:00	3370996	9	4	1	9,4,1	14	大	双	龙	2番	2
2025-12-12 21:11:30	3370997	6	6	2	6,6,2	14	大	双	龙	2番	2
2025-12-12 21:15:00	3370998	4	3	2	4,3,2	9	小	单	龙	1番	1
2025-12-12 21:18:30	3370999	7	7	1	7,7,1	15	大	单	龙	3番	3
2025-12-12 21:22:00	3371000	1	4	9	1,4,9	14	大	双	虎	2番	2
2025-12-12 21:25:30	3371001	1	6	2	1,6,2	9	小	单	虎	1番	1
2025-12-12 21:29:00	3371002	5	0	4	5,0,4	9	小	单	龙	1番	1
2025-12-12 21:32:30	3371003	9	8	0	9,8,0	17	大	单	龙	1番	1
2025-12-12 21:36:00	3371004	6	1	8	6,1,8	15	大	单	虎	3番	3
2025-12-12 21:39:30	3371005	5	7	0	5,7,0	12	小	双	龙	4番	4
2025-12-12 21:43:00	3371006	4	7	8	4,7,8	19	大	单	虎	3番	3
2025-12-12 21:46:30	3371007	5	2	1	5,2,1	8	小	双	龙	4番	4
2025-12-12 21:50:00	3371008	9	3	4	9,3,4	16	大	双	龙	4番	4
2025-12-12 21:53:30	3371009	7	7	5	7,7,5	19	大	单	龙	3番	3
2025-12-12 21:57:00	3371010	3	2	1	3,2,1	6	小	双	龙	2番	2
2025-12-12 22:00:30	3371011	3	3	6	3,3,6	12	小	双	虎	4番	4
2025-12-12 22:04:00	3371012	4	4	9	4,4,9	17	大	单	虎	1番	1
2025-12-12 22:07:30	3371013	7	9	5	7,9,5	21	大	单	龙	1番	1
2025-12-12 22:11:00	3371014	5	8	4	5,8,4	17	大	单	龙	1番	1
2025-12-12 22:14:30	3371015	3	6	1	3,6,1	10	小	双	龙	2番	2
2025-12-12 22:18:00	3371016	7	4	6	7,4,6	17	大	单	龙	1番	1
2025-12-12 22:21:30	3371017	0	5	7	0,5,7	12	小	双	虎	4番	4
2025-12-12 22:25:00	3371018	5	2	2	5,2,2	9	小	单	龙	1番	1
2025-12-12 22:28:30	3371019	8	4	4	8,4,4	16	大	双	龙	4番	4
2025-12-12 22:32:00	3371020	1	6	4	1,6,4	11	小	单	虎	3番	3
2025-12-12 22:35:30	3371021	3	4	3	3,4,3	10	小	双	和	2番	2
2025-12-12 22:39:00	3371022	7	7	3	7,7,3	17	大	单	龙	1番	1
2025-12-12 22:42:30	3371023	3	6	0	3,6,0	9	小	单	龙	1番	1
2025-12-12 22:46:00	3371024	8	5	2	8,5,2	15	大	单	龙	3番	3
2025-12-12 22:49:30	3371025	5	9	8	5,9,8	22	大	双	虎	2番	2
2025-12-12 22:53:00	3371026	3	1	1	3,1,1	5	小	单	龙	1番	1
2025-12-12 22:56:30	3371027	7	4	4	7,4,4	15	大	单	龙	3番	3
2025-12-12 23:00:00	3371028	9	2	2	9,2,2	13	小	单	龙	1番	1
2025-12-12 23:03:30	3371029	4	6	7	4,6,7	17	大	单	虎	1番	1
2025-12-12 23:07:00	3371030	4	5	6	4,5,6	15	大	单	虎	3番	3
2025-12-12 23:10:30	3371031	6	9	5	6,9,5	20	大	双	龙	4番	4
2025-12-12 23:14:00	3371032	0	1	4	0,1,4	5	小	单	虎	1番	1
2025-12-12 23:17:30	3371033	4	1	9	4,1,9	14	大	双	虎	2番	2
2025-12-12 23:21:00	3371034	7	6	5	7,6,5	18	大	双	龙	2番	2
2025-12-12 23:24:30	3371035	1	4	5	1,4,5	10	小	双	虎	2番	2
2025-12-12 23:28:00	3371036	3	2	0	3,2,0	5	小	单	龙	1番	1
2025-12-12 23:31:30	3371037	8	8	3	8,8,3	19	大	单	龙	3番	3
2025-12-12 23:35:00	3371038	3	7	3	3,7,3	13	小	单	和	1番	1
2025-12-12 23:38:30	3371039	4	0	6	4,0,6	10	小	双	虎	2番	2
2025-12-12 23:42:00	3371040	5	4	4	5,4,4	13	小	单	龙	1番	1
2025-12-12 23:45:30	3371041	9	0	9	9,0,9	18	大	双	和	2番	2
2025-12-12 23:49:00	3371042	9	1	4	9,1,4	14	大	双	龙	2番	2
2025-12-12 23:52:30	3371043	0	9	9	0,9,9	18	大	双	虎	2番	2
2025-12-12 23:56:00	3371044	9	3	0	9,3,0	12	小	双	龙	4番	4
2025-12-12 23:59:30	3371045	5	1	9	5,1,9	15	大	单	虎	3番	3
2025-12-13 00:03:00	3371046	5	4	4	5,4,4	13	小	单	龙	1番	1
2025-12-13 00:06:30	3371047	7	6	0	7,6,0	13	小	单	龙	1番	1
2025-12-13 00:10:00	3371048	6	1	4	6,1,4	11	小	单	龙	3番	3
2025-12-13 00:13:30	3371049	5	6	0	5,6,0	11	小	单	龙	3番	3
2025-12-13 00:17:00	3371050	0	2	3	0,2,3	5	小	单	虎	1番	1
2025-12-13 00:20:30	3371051	0	8	9	0,8,9	17	大	单	虎	1番	1
2025-12-13 00:24:00	3371052	3	4	3	3,4,3	10	小	双	和	2番	2
2025-12-13 00:27:30	3371053	8	1	5	8,1,5	14	大	双	龙	2番	2
2025-12-13 00:31:00	3371054	4	0	0	4,0,0	4	小	双	龙	4番	4
2025-12-13 00:34:30	3371055	6	9	5	6,9,5	20	大	双	龙	4番	4
2025-12-13 00:38:00	3371056	6	6	1	6,6,1	13	小	单	龙	1番	1
2025-12-13 00:41:30	3371057	7	6	8	7,6,8	21	大	单	虎	1番	1
2025-12-13 00:45:00	3371058	3	9	4	3,9,4	16	大	双	虎	4番	4
2025-12-13 00:48:30	3371059	8	2	6	8,2,6	16	大	双	龙	4番	4
2025-12-13 00:52:00	3371060	2	7	8	2,7,8	17	大	单	虎	1番	1
2025-12-13 00:55:30	3371061	6	1	7	6,1,7	14	大	双	虎	2番	2
2025-12-13 00:59:00	3371062	5	7	4	5,7,4	16	大	双	龙	4番	4
2025-12-13 01:02:30	3371063	0	6	9	0,6,9	15	大	单	虎	3番	3
2025-12-13 01:06:00	3371064	0	9	9	0,9,9	18	大	双	虎	2番	2
2025-12-13 01:09:30	3371065	3	7	4	3,7,4	14	大	双	虎	2番	2
2025-12-13 01:13:00	3371066	9	0	4	9,0,4	13	小	单	龙	1番	1
2025-12-13 01:16:30	3371067	2	6	9	2,6,9	17	大	单	虎	1番	1
2025-12-13 01:20:00	3371068	9	4	2	9,4,2	15	大	单	龙	3番	3
2025-12-13 01:23:30	3371069	1	1	2	1,1,2	4	小	双	虎	4番	4
2025-12-13 01:27:00	3371070	9	3	4	9,3,4	16	大	双	龙	4番	4
2025-12-13 01:30:30	3371071	4	4	0	4,4,0	8	小	双	龙	4番	4
2025-12-13 01:34:00	3371072	5	6	4	5,6,4	15	大	单	龙	3番	3
2025-12-13 01:37:30	3371073	1	6	2	1,6,2	9	小	单	虎	1番	1
2025-12-13 01:41:00	3371074	5	0	4	5,0,4	9	小	单	龙	1番	1
2025-12-13 01:44:30	3371075	4	1	5	4,1,5	10	小	双	虎	2番	2
2025-12-13 01:48:00	3371076	3	8	2	3,8,2	13	小	单	龙	1番	1
2025-12-13 01:51:30	3371077	9	7	1	9,7,1	17	大	单	龙	1番	1
2025-12-13 01:55:00	3371078	7	5	1	7,5,1	13	小	单	龙	1番	1
2025-12-13 01:58:30	3371079	0	0	1	0,0,1	1	小	单	虎	1番	1
2025-12-13 02:02:00	3371080	7	4	2	7,4,2	13	小	单	龙	1番	1
2025-12-13 02:05:30	3371081	9	3	2	9,3,2	14	大	双	龙	2番	2
2025-12-13 02:09:00	3371082	9	1	3	9,1,3	13	小	单	龙	1番	1
2025-12-13 02:12:30	3371083	0	1	3	0,1,3	4	小	双	虎	4番	4
2025-12-13 02:16:00	3371084	2	8	2	2,8,2	12	小	双	和	4番	4
2025-12-13 02:19:30	3371085	5	9	5	5,9,5	19	大	单	和	3番	3
2025-12-13 02:23:00	3371086	3	2	4	3,2,4	9	小	单	虎	1番	1
2025-12-13 02:26:30	3371087	2	5	2	2,5,2	9	小	单	和	1番	1
2025-12-13 02:30:00	3371088	0	8	0	0,8,0	8	小	双	和	4番	4
2025-12-13 02:33:30	3371089	2	6	7	2,6,7	15	大	单	虎	3番	3
2025-12-13 02:37:00	3371090	0	4	8	0,4,8	12	小	双	虎	4番	4
2025-12-13 02:40:30	3371091	0	9	0	0,9,0	9	小	单	和	1番	1
2025-12-13 02:44:00	3371092	8	0	4	8,0,4	12	小	双	龙	4番	4
2025-12-13 02:47:30	3371093	3	0	4	3,0,4	7	小	单	虎	3番	3
2025-12-13 02:51:00	3371094	9	0	5	9,0,5	14	大	双	龙	2番	2
2025-12-13 02:54:30	3371095	4	2	3	4,2,3	9	小	单	龙	1番	1
2025-12-13 02:58:00	3371096	2	8	3	2,8,3	13	小	单	虎	1番	1
2025-12-13 03:01:30	3371097	4	3	2	4,3,2	9	小	单	龙	1番	1
2025-12-13 03:05:00	3371098	8	5	7	8,5,7	20	大	双	龙	4番	4
2025-12-13 03:08:30	3371099	3	8	2	3,8,2	13	小	单	龙	1番	1
2025-12-13 03:12:00	3371100	8	5	8	8,5,8	21	大	单	和	1番	1
2025-12-13 03:15:30	3371101	5	4	1	5,4,1	10	小	双	龙	2番	2
2025-12-13 03:19:00	3371102	2	2	2	2,2,2	6	小	双	和	2番	2
2025-12-13 03:22:30	3371103	5	3	6	5,3,6	14	大	双	虎	2番	2
2025-12-13 03:26:00	3371104	2	4	4	2,4,4	10	小	双	虎	2番	2
2025-12-13 03:29:30	3371105	2	7	7	2,7,7	16	大	双	虎	4番	4
2025-12-13 03:33:00	3371106	5	9	3	5,9,3	17	大	单	龙	1番	1
2025-12-13 03:36:30	3371107	2	6	4	2,6,4	12	小	双	虎	4番	4
2025-12-13 03:40:00	3371108	3	4	2	3,4,2	9	小	单	龙	1番	1
2025-12-13 03:43:30	3371109	4	7	0	4,7,0	11	小	单	龙	3番	3
2025-12-13 03:47:00	3371110	8	4	6	8,4,6	18	大	双	龙	2番	2
2025-12-13 03:50:30	3371111	4	8	0	4,8,0	12	小	双	龙	4番	4
2025-12-13 03:54:00	3371112	8	9	2	8,9,2	19	大	单	龙	3番	3
2025-12-13 03:57:30	3371113	2	2	5	2,2,5	9	小	单	虎	1番	1
2025-12-13 04:01:00	3371114	7	3	7	7,3,7	17	大	单	和	1番	1
2025-12-13 04:04:30	3371115	5	3	7	5,3,7	15	大	单	虎	3番	3
2025-12-13 04:08:00	3371116	1	6	0	1,6,0	7	小	单	龙	3番	3
2025-12-13 04:11:30	3371117	4	8	6	4,8,6	18	大	双	虎	2番	2
2025-12-13 04:15:00	3371118	2	8	0	2,8,0	10	小	双	龙	2番	2
2025-12-13 04:18:30	3371119	4	2	2	4,2,2	8	小	双	龙	4番	4
2025-12-13 04:22:00	3371120	0	2	6	0,2,6	8	小	双	虎	4番	4
2025-12-13 04:25:30	3371121	1	4	0	1,4,0	5	小	单	龙	1番	1
2025-12-13 04:29:00	3371122	0	9	0	0,9,0	9	小	单	和	1番	1
2025-12-13 04:32:30	3371123	0	0	3	0,0,3	3	小	单	虎	3番	3
2025-12-13 04:36:00	3371124	7	5	1	7,5,1	13	小	单	龙	1番	1
2025-12-13 04:39:30	3371125	8	4	0	8,4,0	12	小	双	龙	4番	4
2025-12-13 04:43:00	3371126	8	6	6	8,6,6	20	大	双	龙	4番	4
2025-12-13 04:46:30	3371127	0	4	5	0,4,5	9	小	单	虎	1番	1
2025-12-13 04:50:00	3371128	8	5	1	8,5,1	14	大	双	龙	2番	2
2025-12-13 04:53:30	3371129	4	8	3	4,8,3	15	大	单	龙	3番	3
2025-12-13 04:57:00	3371130	6	5	4	6,5,4	15	大	单	龙	3番	3
2025-12-13 05:00:30	3371131	9	1	5	9,1,5	15	大	单	龙	3番	3
2025-12-13 05:04:00	3371132	3	7	2	3,7,2	12	小	双	龙	4番	4
2025-12-13 05:07:30	3371133	8	0	8	8,0,8	16	大	双	和	4番	4
2025-12-13 05:11:00	3371134	1	7	0	1,7,0	8	小	双	龙	4番	4
2025-12-13 05:14:30	3371135	4	5	1	4,5,1	10	小	双	龙	2番	2
2025-12-13 05:18:00	3371136	9	5	4	9,5,4	18	大	双	龙	2番	2
2025-12-13 05:21:30	3371137	1	9	6	1,9,6	16	大	双	虎	4番	4
2025-12-13 05:25:00	3371138	6	0	6	6,0,6	12	小	双	和	4番	4
2025-12-13 05:28:30	3371139	3	9	9	3,9,9	21	大	单	虎	1番	1
2025-12-13 05:32:00	3371140	8	0	4	8,0,4	12	小	双	龙	4番	4
2025-12-13 05:35:30	3371141	2	0	7	2,0,7	9	小	单	虎	1番	1
2025-12-13 05:39:00	3371142	9	7	6	9,7,6	22	大	双	龙	2番	2
2025-12-13 05:42:30	3371143	0	8	0	0,8,0	8	小	双	和	4番	4
2025-12-13 05:46:00	3371144	5	2	9	5,2,9	16	大	双	虎	4番	4
2025-12-13 05:49:30	3371145	4	2	8	4,2,8	14	大	双	虎	2番	2
2025-12-13 05:53:00	3371146	8	6	5	8,6,5	19	大	单	龙	3番	3
2025-12-13 05:56:30	3371147	6	3	9	6,3,9	18	大	双	虎	2番	2
2025-12-13 06:00:00	3371148	2	8	0	2,8,0	10	小	双	龙	2番	2
2025-12-13 06:03:30	3371149	2	1	7	2,1,7	10	小	双	虎	2番	2
2025-12-13 06:07:00	3371150	5	4	0	5,4,0	9	小	单	龙	1番	1
2025-12-13 06:10:30	3371151	7	9	1	7,9,1	17	大	单	龙	1番	1
2025-12-13 06:14:00	3371152	1	4	6	1,4,6	11	小	单	虎	3番	3
2025-12-13 06:17:30	3371153	4	4	6	4,4,6	14	大	双	虎	2番	2
2025-12-13 06:21:00	3371154	4	1	8	4,1,8	13	小	单	虎	1番	1
2025-12-13 06:24:30	3371155	8	2	3	8,2,3	13	小	单	龙	1番	1
2025-12-13 06:28:00	3371156	3	7	6	3,7,6	16	大	双	虎	4番	4
2025-12-13 06:31:30	3371157	1	7	7	1,7,7	15	大	单	虎	3番	3
2025-12-13 06:35:00	3371158	5	2	4	5,2,4	11	小	单	龙	3番	3
2025-12-13 06:38:30	3371159	3	2	9	3,2,9	14	大	双	虎	2番	2
2025-12-13 06:42:00	3371160	7	7	5	7,7,5	19	大	单	龙	3番	3
2025-12-13 06:45:30	3371161	5	0	6	5,0,6	11	小	单	虎	3番	3
2025-12-13 06:49:00	3371162	0	7	0	0,7,0	7	小	单	和	3番	3
2025-12-13 06:52:30	3371163	1	9	6	1,9,6	16	大	双	虎	4番	4
2025-12-13 06:56:00	3371164	3	4	2	3,4,2	9	小	单	龙	1番	1
2025-12-13 06:59:30	3371165	5	1	5	5,1,5	11	小	单	和	3番	3
2025-12-13 07:03:00	3371166	1	1	0	1,1,0	2	小	双	龙	2番	2
2025-12-13 07:06:30	3371167	8	7	0	8,7,0	15	大	单	龙	3番	3
2025-12-13 07:10:00	3371168	3	2	0	3,2,0	5	小	单	龙	1番	1
2025-12-13 07:13:30	3371169	7	4	4	7,4,4	15	大	单	龙	3番	3
2025-12-13 07:17:00	3371170	8	9	6	8,9,6	23	大	单	龙	3番	3
2025-12-13 07:20:30	3371171	8	4	8	8,4,8	20	大	双	和	4番	4
2025-12-13 07:24:00	3371172	7	2	1	7,2,1	10	小	双	龙	2番	2
2025-12-13 07:27:30	3371173	5	6	1	5,6,1	12	小	双	龙	4番	4
2025-12-13 07:31:00	3371174	0	9	0	0,9,0	9	小	单	和	1番	1
2025-12-13 07:34:30	3371175	1	0	1	1,0,1	2	小	双	和	2番	2
2025-12-13 07:38:00	3371176	8	7	2	8,7,2	17	大	单	龙	1番	1
2025-12-13 07:41:30	3371177	3	6	8	3,6,8	17	大	单	虎	1番	1
2025-12-13 07:45:00	3371178	6	5	7	6,5,7	18	大	双	虎	2番	2
2025-12-13 07:48:30	3371179	0	9	5	0,9,5	14	大	双	虎	2番	2
2025-12-13 07:52:00	3371180	7	9	7	7,9,7	23	大	单	和	3番	3
2025-12-13 07:55:30	3371181	5	5	8	5,5,8	18	大	双	虎	2番	2
2025-12-13 07:59:00	3371182	2	0	8	2,0,8	10	小	双	虎	2番	2
2025-12-13 08:02:30	3371183	6	8	4	6,8,4	18	大	双	龙	2番	2
2025-12-13 08:06:00	3371184	3	2	9	3,2,9	14	大	双	虎	2番	2
2025-12-13 08:09:30	3371185	5	8	2	5,8,2	15	大	单	龙	3番	3
2025-12-13 08:13:00	3371186	9	7	7	9,7,7	23	大	单	龙	3番	3
2025-12-13 08:16:30	3371187	7	0	9	7,0,9	16	大	双	虎	4番	4
2025-12-13 08:20:00	3371188	4	6	6	4,6,6	16	大	双	虎	4番	4
2025-12-13 08:23:30	3371189	1	1	5	1,1,5	7	小	单	虎	3番	3
2025-12-13 08:27:00	3371190	5	2	3	5,2,3	10	小	双	龙	2番	2
2025-12-13 08:30:30	3371191	6	6	6	6,6,6	18	大	双	和	2番	2
2025-12-13 08:34:00	3371192	1	6	2	1,6,2	9	小	单	虎	1番	1
2025-12-13 08:37:30	3371193	6	0	3	6,0,3	9	小	单	龙	1番	1
2025-12-13 08:41:00	3371194	3	2	0	3,2,0	5	小	单	龙	1番	1
2025-12-13 08:44:30	3371195	1	0	4	1,0,4	5	小	单	虎	1番	1
2025-12-13 08:48:00	3371196	7	8	6	7,8,6	21	大	单	龙	1番	1
2025-12-13 08:51:30	3371197	3	4	9	3,4,9	16	大	双	虎	4番	4
2025-12-13 08:55:00	3371198	1	8	8	1,8,8	17	大	单	虎	1番	1
2025-12-13 08:58:30	3371199	2	3	2	2,3,2	7	小	单	和	3番	3
2025-12-13 09:02:00	3371200	6	5	3	6,5,3	14	大	双	龙	2番	2
2025-12-13 09:05:30	3371201	3	9	7	3,9,7	19	大	单	虎	3番	3
2025-12-13 09:09:00	3371202	9	5	4	9,5,4	18	大	双	龙	2番	2
2025-12-13 09:12:30	3371203	5	0	9	5,0,9	14	大	双	虎	2番	2
2025-12-13 09:16:00	3371204	1	4	5	1,4,5	10	小	双	虎	2番	2
2025-12-13 09:19:30	3371205	2	7	8	2,7,8	17	大	单	虎	1番	1
2025-12-13 09:23:00	3371206	3	6	4	3,6,4	13	小	单	虎	1番	1
2025-12-13 09:26:30	3371207	5	9	2	5,9,2	16	大	双	龙	4番	4
2025-12-13 09:30:00	3371208	6	1	9	6,1,9	16	大	双	虎	4番	4
2025-12-13 09:33:30	3371209	3	8	3	3,8,3	14	大	双	和	2番	2
2025-12-13 09:37:00	3371210	6	2	3	6,2,3	11	小	单	龙	3番	3
2025-12-13 09:40:30	3371211	2	9	5	2,9,5	16	大	双	虎	4番	4
2025-12-13 09:44:00	3371212	6	8	3	6,8,3	17	大	单	龙	1番	1
2025-12-13 09:47:30	3371213	2	5	2	2,5,2	9	小	单	和	1番	1
2025-12-13 09:51:00	3371214	3	5	0	3,5,0	8	小	双	龙	4番	4
2025-12-13 09:54:30	3371215	6	0	4	6,0,4	10	小	双	龙	2番	2
2025-12-13 09:58:00	3371216	4	5	3	4,5,3	12	小	双	龙	4番	4
2025-12-13 10:01:30	3371217	8	9	4	8,9,4	21	大	单	龙	1番	1
2025-12-13 10:05:00	3371218	7	2	1	7,2,1	10	小	双	龙	2番	2
2025-12-13 10:08:30	3371219	6	1	8	6,1,8	15	大	单	虎	3番	3
2025-12-13 10:12:00	3371220	4	5	7	4,5,7	16	大	双	虎	4番	4
2025-12-13 10:15:30	3371221	1	7	9	1,7,9	17	大	单	虎	1番	1
2025-12-13 10:19:00	3371222	3	9	8	3,9,8	20	大	双	虎	4番	4
2025-12-13 10:22:30	3371223	7	9	3	7,9,3	19	大	单	龙	3番	3
2025-12-13 10:26:00	3371224	4	0	2	4,0,2	6	小	双	龙	2番	2
2025-12-13 10:29:30	3371225	3	1	9	3,1,9	13	小	单	虎	1番	1
2025-12-13 10:33:00	3371226	1	6	7	1,6,7	14	大	双	虎	2番	2
2025-12-13 10:36:30	3371227	3	3	2	3,3,2	8	小	双	龙	4番	4
2025-12-13 10:40:00	3371228	4	5	9	4,5,9	18	大	双	虎	2番	2
2025-12-13 10:43:30	3371229	6	2	3	6,2,3	11	小	单	龙	3番	3
2025-12-13 10:47:00	3371230	1	1	7	1,1,7	9	小	单	虎	1番	1
2025-12-13 10:50:30	3371231	1	9	6	1,9,6	16	大	双	虎	4番	4
2025-12-13 10:54:00	3371232	8	3	6	8,3,6	17	大	单	龙	1番	1
2025-12-13 10:57:30	3371233	2	3	1	2,3,1	6	小	双	龙	2番	2
2025-12-13 11:01:00	3371234	7	4	8	7,4,8	19	大	单	虎	3番	3
2025-12-13 11:04:30	3371235	1	5	9	1,5,9	15	大	单	虎	3番	3
2025-12-13 11:08:00	3371236	8	6	6	8,6,6	20	大	双	龙	4番	4
2025-12-13 11:11:30	3371237	3	9	7	3,9,7	19	大	单	虎	3番	3
2025-12-13 11:15:00	3371238	7	6	8	7,6,8	21	大	单	虎	1番	1
2025-12-13 11:18:30	3371239	0	2	6	0,2,6	8	小	双	虎	4番	4
2025-12-13 11:22:00	3371240	8	1	0	8,1,0	9	小	单	龙	1番	1
2025-12-13 11:25:30	3371241	7	8	8	7,8,8	23	大	单	虎	3番	3
2025-12-13 11:29:00	3371242	7	7	6	7,7,6	20	大	双	龙	4番	4
2025-12-13 11:32:30	3371243	6	7	4	6,7,4	17	大	单	龙	1番	1
2025-12-13 11:36:00	3371244	8	4	4	8,4,4	16	大	双	龙	4番	4
2025-12-13 11:39:30	3371245	4	5	0	4,5,0	9	小	单	龙	1番	1
2025-12-13 11:43:00	3371246	4	3	7	4,3,7	14	大	双	虎	2番	2
2025-12-13 11:46:30	3371247	4	2	8	4,2,8	14	大	双	虎	2番	2
2025-12-13 11:50:00	3371248	8	7	3	8,7,3	18	大	双	龙	2番	2
2025-12-13 11:53:30	3371249	0	0	0	0,0,0	0	小	双	和	4番	4
2025-12-13 11:57:00	3371250	3	2	6	3,2,6	11	小	单	虎	3番	3
2025-12-13 12:00:30	3371251	5	7	4	5,7,4	16	大	双	龙	4番	4
2025-12-13 12:04:00	3371252	2	4	6	2,4,6	12	小	双	虎	4番	4
2025-12-13 12:07:30	3371253	2	5	7	2,5,7	14	大	双	虎	2番	2
2025-12-13 12:11:00	3371254	9	7	4	9,7,4	20	大	双	龙	4番	4
2025-12-13 12:14:30	3371255	7	4	1	7,4,1	12	小	双	龙	4番	4
2025-12-13 12:18:00	3371256	6	1	4	6,1,4	11	小	单	龙	3番	3
2025-12-13 12:21:30	3371257	5	0	4	5,0,4	9	小	单	龙	1番	1
2025-12-13 12:25:00	3371258	4	5	1	4,5,1	10	小	双	龙	2番	2
2025-12-13 12:28:30	3371259	1	2	4	1,2,4	7	小	单	虎	3番	3
2025-12-13 12:32:00	3371260	3	8	3	3,8,3	14	大	双	和	2番	2
2025-12-13 12:35:30	3371261	8	2	5	8,2,5	15	大	单	龙	3番	3
2025-12-13 12:39:00	3371262	0	4	2	0,4,2	6	小	双	虎	2番	2
2025-12-13 12:42:30	3371263	4	7	7	4,7,7	18	大	双	虎	2番	2
2025-12-13 12:46:00	3371264	0	1	4	0,1,4	5	小	单	虎	1番	1
2025-12-13 12:49:30	3371265	1	8	6	1,8,6	15	大	单	虎	3番	3
2025-12-13 12:53:00	3371266	4	7	1	4,7,1	12	小	双	龙	4番	4
2025-12-13 12:56:30	3371267	0	9	1	0,9,1	10	小	双	虎	2番	2
2025-12-13 13:00:00	3371268	9	9	4	9,9,4	22	大	双	龙	2番	2
2025-12-13 13:03:30	3371269	1	0	4	1,0,4	5	小	单	虎	1番	1
2025-12-13 13:07:00	3371270	1	5	4	1,5,4	10	小	双	虎	2番	2
2025-12-13 13:10:30	3371271	8	2	3	8,2,3	13	小	单	龙	1番	1
2025-12-13 13:14:00	3371272	5	1	1	5,1,1	7	小	单	龙	3番	3
2025-12-13 13:17:30	3371273	1	2	0	1,2,0	3	小	单	龙	3番	3
2025-12-13 13:21:00	3371274	7	0	2	7,0,2	9	小	单	龙	1番	1
2025-12-13 13:24:30	3371275	3	5	3	3,5,3	11	小	单	和	3番	3
2025-12-13 13:28:00	3371276	5	1	3	5,1,3	9	小	单	龙	1番	1
2025-12-13 13:31:30	3371277	3	5	7	3,5,7	15	大	单	虎	3番	3
2025-12-13 13:35:00	3371278	7	0	1	7,0,1	8	小	双	龙	4番	4
2025-12-13 13:38:30	3371279	6	7	5	6,7,5	18	大	双	龙	2番	2
2025-12-13 13:42:00	3371280	3	5	0	3,5,0	8	小	双	龙	4番	4
2025-12-13 13:45:30	3371281	4	0	2	4,0,2	6	小	双	龙	2番	2
2025-12-13 13:49:00	3371282	6	8	9	6,8,9	23	大	单	虎	3番	3
2025-12-13 13:52:30	3371283	3	3	7	3,3,7	13	小	单	虎	1番	1
2025-12-13 13:56:00	3371284	3	8	4	3,8,4	15	大	单	虎	3番	3
2025-12-13 13:59:30	3371285	9	7	6	9,7,6	22	大	双	龙	2番	2
2025-12-13 14:03:00	3371286	9	3	0	9,3,0	12	小	双	龙	4番	4
2025-12-13 14:06:30	3371287	9	5	2	9,5,2	16	大	双	龙	4番	4
2025-12-13 14:10:00	3371288	8	9	4	8,9,4	21	大	单	龙	1番	1
2025-12-13 14:13:30	3371289	1	6	3	1,6,3	10	小	双	虎	2番	2
